sample_key,split
003f47ad2741ee68696beca4f0e2bcfda221578516064d5c5b51956256abf17a,train
004022c152a389e8047e75a2013d4f0d66d9e40a0994b75620d89b5714be1a9c,val
00431d74f247a4b74a48234924e421e37c5b70abf41935aec0b6528513611255,train
005542a51c966aba91f63e40192136897ed4aac9c9349bc0cb0439be3d11652e,train
00c1d74aff26898f34bb96ea4bad219da8fdae21d267a7fa1ed7c2909327753d,train
00dc8004edd9cc24723ae900ee2dd3f80b018ca84f7a2cbca779e9636aaafe79,train
011d8e8cb1018d920729966555eeda5892c98e030b281b11dfec24332b0e7f62,train
0152244a7a733a000c88527a98af8dad3f49cdf8a2236b3e3451495398ffa6f8,train
0159b7bf827266b358cdedc853f8c781f2eff820a3c2723fcae3affd84a5e577,train
01845eb41e8b3dd0c62ea82eaf8ffda9583ccc209c215829c4ed37003b16221b,test
01846e3c9c884fc809aabf2a104f4eff61431f9a82c9eeacb158f3014763f7b6,train
018677b1aa6ad156c6051b35599f9839a4743ba668705c033c5526fcac67c074,train
0198473a2cc48115be88c9697a3d57eb86e30048223ea4dc31cc8cca90af2cc6,train
01a57698a91c6be84b8436ae8871eed44f006e0714956a1dbc6207304ce00334,train
01ba7364a0ad5c0f68099b80958ed28727df5ccf77d516c24b4a317d97118058,train
01bde1ae65ab72174228ee851a3c53b2b79a4bf00c386730059779953f4b2dcc,train
01ebcab2559d2cd04f661d7801e09356a75ae92bd4e9396c0a6e7b01012b8390,train
02272dba524d766680b2d488356df69942972e334598d1665f0dd1fd7c424cb2,val
022cf09c7069840d7b377900ba77016e8f7956c5012d5143b88c482934ee0fca,test
0246198989c782e03ce4ca7c2b21608d470d0b8636e8045c39bbb543aa774623,train
02a513b20d6f49887ed0c7dbe2d2e00d97974beaa0e6d95c1c9536a3c157632c,val
02b17bcbd9550b705e10eef4df7d0e4449ad28111e17d0d732c74a72c0c7e868,train
0330f8bb44fc5184af3a745212d6a6d533df405b48c624c0ce68108b4cff6d15,test
033f27e27261ee9e8208812bdd733ab6ae0e2e25f3da55f9d8fac8dd1fee6819,train
0358d2ac9409e660f0d1b4c7034d9e21bbb2f9820ca2ed4a979a5fd568fdd3f6,test
036ed8ca5f25ece4f9a7b3dac3577133e21b3f9b9dac76686d44ad6c8ac532be,train
038b0cc731e02e228af8cbea4ff995a66ed93a40d70ebae83bb2531b8b5232a8,train
0426ad1bd3446194d14396db394c816c63dffb9fd5f15f150a3ceac3722ac66f,train
0428a38bfcdcb1dd2849d78eda38e009b6a2e40415857b21aa15e782bc642b58,train
044386a1bf6b199db66ae02c64508bd09115aa2ca30436266641dc8e81f2b41d,test
04450bf57b1983b0310b1e29805029cfb02e377c7d15b220393b21e75e6cf9b9,test
0463608d4b26853835dece0cca8e84bc4c1db87195d4f9d363de531585e6a98c,test
046eb31eea0871972c994d9b15aa374721d3c263a1724bdeebfc6a2dec429a8d,train
04a0c02dee6ca0c2a992112c86706b8b89a1d9ea33287c9b934a39ece1620b65,val
04d7cb0aca958c5df78fb6d7687860cb46ba8ffd47ca90f52032f396af374fcd,train
04edba703f22fd792c03c249d5c90b1accf6f107f81c3e9c6f30bc5d7cc6b0b8,test
0508594f16380a307388c1281eb8281ca8938021c5588764c5fdcbc8d303e0e4,train
051045dc6370b00ab2c627f7a4d60f1bfb2e991a93ea6adb21a8cce0496db4e7,train
