sample_key,split
00005dab13664b61885e9c5eadc4750fac8801cb79ecf1821d7048eaf84d8892,train
000094d4e58f9524dee1be58eecf545976297d3fc2c203bca76347e418914a65,train
0001ae38f6d701e0ddb58e234ad783c29805ee1f0be810ea4a912c0dfe053a34,train
00056f681591fad107ac6961760f0c97722efb64a448778a1c283132fa36a441,train
000848f55975dfee1dcc143f1d03fd8cdccba82a3d8c4e21631b86ad3ee7bd4d,train
000ad1118fcff5cd7246d7c5c0a31cbe5657cf747eeb3e34a2814f3b5e72f507,train
00118a56aacb504b57c3d2990a6c7219cd5e55655963044666fbf7d5e5bcf63d,train
00131e1c97405c813a51aefd5db7d6af7977e2b05afd075efc3f489794b28765,val
0014993064a0aa3c427a33f55b7943def235c0a1e20875bdda26316bf5d9023f,train
002b79adfcfb0f1ab987239b41f44371f2f9fab55ba6ccf2d05c0f97176489ce,train
002c0966ce96d5b3609b6fd46596faf93fb52582214eaad035b169b9645182ac,train
002e1d3badb9c686d2dfd5cf854a720f3daebe3bb68da7f6702c7a41aae43d9e,train
0035ca5469d574ab63eccccb63bad9a2ed4bb586c8d33bac16cd58ff77e4fa41,train
004945f21c5da448313ddeae50dfb2f4908dfa4c2db67be64ebbff4dfff2ebb3,train
005153fb43f49be1a746d5cb9d25b437cb5b3083fea8566c06138d79ee0bff8a,test
0057f5bd9a74631b55d0b392410896733d5842270e2fbd5f5f5a2b4148f56090,val
005a6e7ab8dde5e1b7d2b048e0036d6f6c1f5d4e6d66448e7748136740a4e2c2,val
005b1fd5a9c1fcd339b84625646f05e59f477674e846ce1c76ddd9f33feb14b6,train
006404cf2f7538d0ea9e8bfbcbb5e36563f4fdcffa95354bcef39e2cb571e991,test
006b37f07c32996342eb12efeffd8f26059eb4e1044ba2eae209afa928e2bece,train
006c387a1916bb07fa57012d6e33ffb7cc9a3961df057cadfbe7ed6829f43d27,train
00762085e9d16ce26643b98da4cae4f6f5df93cc06abe7363526d8a0136f66ac,train
00794f0aff9ce3e07d1900c7b2215acec38d4ea1832ea7f20bbe20dd4b8240f1,train
007b2ca7afca7ad8768485c01755a5112f41c5bfe42428102863859a40fb48f8,train
009d3165a4770349907a8d93b3f69efdfad0e0622aee62162318ef106c92a596,train
009e186883b4d2efb532c002115634350218ce2f1ed274cf12f73a28cfe4856b,train
00a419b26e730751916ff06e7b447d70b8aad3c8e67e75ae1d5cb0fbacbf7e13,train
00a79df2d0245f0826e322f16e6d1c66b093477acb29924e3e212fcd1c191701,train
00b9ed0fceb58dfea5a9310d391f7e8dbc9a3f646b43512cd959b5fd94836077,test
00bad029d2bdb3cbb26e954fd84bc96157b175468d61c2c0d2ad6a513df6c4cf,val
00bcd82a87b1c1337cf0243f14ad8aab07eafec627d335193216c6924766b25e,train
00c169b1ef3db96f36488eec46267a9a7e7dd6c6ab8042eaf66b68e516ba956d,val
00c74ac305038e73b0e14bac7cbd74c0d780edc4ebcdfd267c191d6caa48ba41,train
00cb2293e151548d530284fc21dd853c92a2ccd83eb38c0e7f4006fdedb0dd4c,test
00d0abeab26a648702a91d2f665a44b71d32beea50b716ce267b47d23a6a9f62,train
00d38bf77cd413e4f20469c5327f8e609455fef6aa368f644b2f6bb9ffee3c5c,train
00d759ecc52ac95cbf62ed7eab2e988b64c92fc194237a9b7329cc8ce55ca49e,test
00dd851b5db10588e902a4b03f839e7a0999b0c68108f4f6c45a4d302e01c200,train
00de9b09600b893ac6a240ac3d23beb909a9f321565c10413415f7fac7bb3f40,train
00e2bb4eb3286c363cfce2a15561809916e85f0fbbd429b8accb3c520a051a73,val
00e340712554f3eadb94e6ea215e2d340115517513ca56ea9d0a30708a851d09,test
00e4a4bf8f59012551a399f1c08097f16138d4e87c7e23005b5c6e359a7978a5,train
00edab33513a4c48e154ac0da3d351956b476abfb595b92d0dff8887da011630,train
00ede197b93bcc4f9ef2c05b99be410981203454a65ea5dcbc47624e52d14206,train
00ee80226b1bcad8c8781228df2a6a4ef95de40c9bc379ef9474ef3d05078eb3,train
00f01568edf9ffc6802dac54cbb5c72136b6bd483b6fe88790da2bd63bdaaf4d,test
00f71ac1e523217c7051489100ded3379ce347de8e5d4ab7e07488c4502f267a,test
01004d0d7f8aaaa0d64d4bc1fcca1bc1de33d09ad71b481258de1be989c618de,test
0106e024b4ceb318532ed84257ae8b1e2633012ab3ad19f393842800075f3c0e,test
010a3c8507e07d2e2b44ebdae58dbac0c0d17ea29de143f0e9f4b28d00d27962,test
010d0e365f066aa9e97db3dd46c6e73829718580a357aad7a5f40b1e196f2a39,train
01101e841479ced9038bc9c24f1ae9f3ba9a14b1d2b5053757a12c4116bb3176,train
011277854385ddb4124251d5833ae46a73531d13be293acf38e14b7350da454b,test
011ad9fe89039cc9dbb7464ce33867f9c87b13a9755a1b75694b8302f4061d63,train
011b55b6070e6f8d9ee4521d4c9d8687a9b1dc242d597142a8b0b2d3eaa19b16,train
011b9b53b509573d94ae72a6bc5d8d625cde5ea2b3fe8ee77dc2217f1b7e513c,test
0125ba6b66133978d9195ba89fad89f57452f0c8571ed9980c90cf464941d3a2,test
012807629b71e56110dac9926cdd8ea912ca428dc7dc4c9569e200c48d7fd65e,test
0129bb4966aaae632cf70e18d6ebe225707171f826ad97175ab122da571308c5,train
0132358a41dd29f61c15a44e23936b8e7bbc2163a3d361fe66c63313e5904043,train
0138179017de876f2fd0de3c02c6293cc15aa8db56bf07766e969634c4ce2807,train
0138bfc8bf55b55fdd94a54fcedb2f7162d8c4d03a2dba0b144e18730fa6aea7,train
013caf75e69917f1e7bf719fea909f460f617c0dc256ba518d74ca2ed308d670,train
013eca11f5d3af2b107eb20f7a71ed876b289ab47359d762460f0181f63c423b,test
0142aad6176cc71fbfd2e4283a5d7367fd91c67a34276082452b8c2848f57ac3,train
014723ac6323a6f534b96d2897f741d1f9a3df11f4dfe059a3eb98662d92ee21,train
0150112fb29ec6fcab6c86af47bab28abf415d40101b7495aaaf7e517aaf671e,test
015a4e7ec02e269f5f150bdaca5bdb56066bd0d92270ba4bb34bb5bfd64bc824,train
016237c46a15f1b6ed661ce3a924360801b54cc45c549c20a97f7e23eae3f9b4,train
0167e0decc7d997aa564b99397310ec384846dbe9d86a318468cc9c43b0225c4,train
0168945b23ae3f548bebb34a23fe3b737ce4f3a810aeb916c9d831ca56f782f3,train
0180ce1999f5dd5aabfd9fa1485d3cf499362b37853e5062f9aea9a1a48013a6,val
018f6bc58d725b461c0c2150718800eb413bbaf6a2ecb3267273dacc3498e0aa,train
0197a5bce42d540c163f373a6e0de81d069c9a9cb8e1572baa015d06ed638120,val
0197ff95b28fbf90ea4222935e755f5c8eaf19c0812271972a81225ea6986e03,train
0198ed05700e4894d533bedd4b6d78e9bcc3bdc4e5fd0714214bc75d499a368b,train
019cb37d74f3bc9d826e47711351068a1fd54ddacbe2740d266a3590e83d531d,val
01a99a5298778f45286245627450f547386002f12823be0c09ddd35fe22d99fb,train
01d4b8558fc4d939d1cbde335241dec80e4a08c4c05261626fc88d24dfa89e56,test
01d7ef7201849f2aabedd68f51d56dfaf900a976a0271406ebdddf812196c0d5,train
01d848224113cb27b6300e518ce9c7c4fed36db01fc57337ff471fac221d2179,train
01e265f4fe47c43324bce577f69058a7b57a139946218ce0f4d031808c33a4e5,train
01e7b99dec1692ead5ac149ab73b8bb529df9be4ca8013ddabc3c6c98abdd4f6,val
01f4b501ab3741904827ca562d593ea1bbbc0d2288f06eebec7e99a31d1cbdaf,train
01fe835d063c61d383946a1a8bd7c67544a84de35bf7f8c4e27f7b2331a72999,train
0205b5f8ebbb961be88af9d28b78745bfcf05eb316c51b5e6896808da9950937,train
0206b553f3fc30754b8ffbf4665e3ebf779b25de687d3a0638dcde18a3c304de,train
020fecbdac262eed11dfda9c63a27d8f7e9d338a6df6762daaa85631ce4909b1,train
02132468edb0dca688b9ebb66c8e85f6c814dcad30dfa394586b78a7f3409422,train
021b5fa77b9a90ce688026660fc4cbddef4e407bef2e5258b8cda50e9285f891,test
021eec47febb88c69fc863cb33302f00e69058f713199a8b332bddd39c2f113e,train
021fead59e2b2962c77563748337797f52a6cec52ab670fd47bbadd1184c4191,train
0224a44b228b0c1cfd7b8ce18bd87d986dcd0189ccd420aab9b0c4fb2a258a07,val
023424cfbbc0a78d7ec326638184d0249660117b2cc44d8897628fe26669da55,train
02345819c6ce9c4afc6260173aec452f4570db3c900e42def1e762525de033c7,train
02378bb84fcc2682b9700ae99eaad6e1efcc6899311a149492c53b20db95928a,train
023ddad53deb2f4ef7f501690f8a607ec8e1a55ebf1a0f3e116275fdfd84c031,val
02402aac34ff9318820be9ccc97adb5f71c24cd11abffc3414fa7f357d9d1a73,train
0244cc779c9d56c368b55029e892e69185b25d92f4a3a6174110fb268b154abe,test
0247f89d2b9ea33b22bc09611b7f5198f2252b0d62f7b3c09599e1d950f7eb68,train
024965c06195eb49edc9cb2be98b106452f2f11077a6da704441af9fa45356b6,train
024b7aabf72b82653856224ba39575e7428314392c6a598cbd88d6a8b734ed77,train
025681c3a2004118a4eccb5410335ffb4217df4e33354cb830cb355a6426c955,train
0256e896a12562d5818e66e74d3e70f3c92883a4783d065670251e9392464dc6,train
025825078d052c5e6e814f81acb536a2a7eff464346c6c29dcbc1f8645746215,test
025d71d8710c34291d544f6801af592ba464cc11cb12c7034084a80dcf18763c,train
025e614e68dcad7d255890d73a4b2581cc858922bb25de228fbc967a58450d68,train
025f1b917ec1454404f0d0d98bea525dfa98a51613f4f851eea7bdf7a9d2a478,train
0263a16a1e7f377b4df2c40d3ebc78bab93ecf9fe39b02f9f6fcebbb9fbb45a0,train
026d86020d30fbffef2644b47b85f1f2354b6345474eb43c3d626682aac29e90,test
02731aa04756bef7686eaa25454a988d6f6537af0b11376a6e29f92113b5ba76,train
02747ffe87ac7027ed3b97e36e076b3fd3cdd5ded63fd96edf3dfad83aa9da1a,train
02784b3732e4ca3b9cd23dee997f293f0919af087dde27561803d6394e8ca904,test
027f2e03e2d4fab7bf02a9b5c4b79b4adacc6a02bbaafd69b523c3ee0d81706b,train
027fec01fd48412c5f89ffef6267f82b19530fb5fbf41835d5b0b807f848a3e7,test
02820ea4f8509de03c6c4a79cbb102c555ff69ad85fd2fdc65ef7db515399da2,train
02824cb063313b27b1b30a2827656dcf7c1726d287dea7ce59e1984a76aa88ec,train
028aaedfa72d78a88fef848c0210b791829fcc308b1e079df51d8eeddd0c68ed,train
028ad7c2be3d91cdbb9072d6be0dbc81238cc3e6a748ac2d6293e9dc81ba3091,train
028c2b9925978eb08e14324ee4620ac26fd7a228d6dfb2dbef0993cffda1396b,train
028f6a45a2f94c50225ff7265431bf53aec53f165c3d9b0fb5a519b3e8707b47,train
0293f7355ce6bb1aa2bb02d93228622c2d56d5353757608ebf6e6e299bfd8b0c,test
0294bc750206ef992e6a297fc80a9355f885348a7d31b6e12502ae42d0c80844,val
0297cebce4d12496bda440486499d430af43b17676db2f0a3a63806d78d36be6,train
02a49b29443f9e2e80fa2080da840ce3290c135c239e4b267dfd75f1d9b06805,train
02a976b256d684f75c6ea88d11cad4a8da9cc12ddac16c563a051acb936147e1,train
02afd4a051ac67635732bc1902864e292a837e24ee6e3538eb2c7289e74f4117,train
02b3cf610277dbd91f7f132a0914644322eaa1b7aeff3540c8c65f295c358e07,train
02c4021d61dfb2303af4d23e5f3b5cb614526ad823d3d265e35ce699717a9326,train
02c667dc19bbd43c8b6facc5217e0b3681ae7b36e35e146d847af53efcf654ba,val
02c9bad8952b0e03014c70c19064e58c1530445cc56f486a875c658b6fe8f46b,train
02cc1fd3989ea1ebd07b3f1119e40a23b4f1888bbd65566057241595919bfb09,train
02cc2ec1ba65a255585050fd5a831e36fabe81a6ffe60ce03fd18f440d174cbe,train
02d70cf62c2abe6bde93e0a00f09e8592502a2b01bdf43ca994f078a3c021cbc,train
02e58c52c2f6c271c03a4628ff177d79de3475baa34f20497b5832ec1d5412b9,train
02f18eddac940fdea8ce7fbdce562ff9e9a74eab2d924a06c17594226242c2cb,train
02faf97231b8d77869ff18acbad1318266bec31f3376c033ed53204403e99c31,test
030010ba8d899290bbb5b9bcf6d98b9d02d0f06130a2cb8d5eaf6233493a8769,train
030062acdf6ac41a07bb162128d8f1597c5df37750356121eb7bbc64ed8d8757,train
031543d9a57dee3bf5def3fec2aad685ee6b6e6fea01dff5ced5d98838959e78,train
031c976f6acdf63de7d0a009434acdc38a3f80bcebf9f9ce54e879b84ab381b3,train
03202b9e0fd4d3ada726935f6055be5de75d91f626df42bb08a54cc31fef070d,train
0327c0b1947ce332100a386b64bbd0fe62b800a095cde99f1970272fb4aef322,val
032accd503fa6868517a2b4b2e492bea2668f5adf46c69b9744f568018901b51,train
032ead6af631fa17a752260f9e62467d5a6d6973a6cb30f2b0e09564f76359f2,test
03374bf561a26a8aa33823fff1ba316bf15d26a1fe0a783d751fa014128f073b,train
033aabaea8206366c2a5d43a7ccd9b54574be33eebea1a2badc4ebd59919959d,train
033bd06e6ca490567169827fcfeb9f7d09585e75c512132a6c87ad903a8357ab,test
033dd8594d5fde723e73b9c168a91f866208cfabc84bc7d3dc76c10bf519bb47,test
0346566342a5c468ca8eee2f71d633701546327eec0d3d9d6e82b72e01a389b9,test
0348ff6788310c1a6d19b668e0f54e2aea3fa22b0f0ed6046473d1f3ec48f328,test
035e1882f1f59b987e52551c6b92a75e4115f858d01d90fc072cc36816085074,test
035e96b92c4b629bf86ea8708ac6b04c815d6f193302790230e93e4e02a63fe7,test
036106fff6c881739a5bf1174dd1dab2305f878a0676c9a7fefe7952c64607d4,train
03630c9054ea123d75fb731d5c8393ec2f913fc1919edbcd44f622aafcba8b46,train
036541f3904748970ee164b609a6de36532529da58208040601335a4dc87be0b,val
03658ab3f64f130b66c9766ea0c5ea3865ef5e4f729020f80b85148c79f1e5b2,train
036c8b51c7ff6bbbb6e4643647278ecad5498919251d9ef548906567f170bc41,train
036d66811a10621059d50938ea93ef2179bdd45b03727fade6a92c48683fee69,train
036e11ddf0026d868a693ea4cd93cb4d704afe4b2fe320414334063258167f64,test
